"orig_dest_year","orig_dest","orig","dest","year","totalrefugees","ref_lag","ethnic_link","contig","dist","gdp_o","gdp_d","pop_o","pop_d","gdpcap_o","gdpcap_d","comlang_off","comlang_ethno","comcol","comrelig","political_terror_o","state_fragility_o","conflict_intensity_o","change_restrict","gdp_o_lag","gdp_d_lag","gdpcap_o_lag","gdpcap_d_lag","state_fragility_o_lag","conflict_intensity_o_lag","political_terror_o_lag"
"TCD_CAF_1990","TCD_CAF","TCD","CAF","1990",7.05098944706805,7.77233157516961,0,1,6.84694313958538,14.3685945273722,14.1806482880981,8.69157901003511,7.97722158685287,0.25619140536041,0.40212620684265,1,0,1,0.142,1.6094379124341,3.17805383034795,2.19722457733622,-1,14.175760195466,14.0257157606632,0.222343231143441,0.359770148846035,3.13549421592915,2.30258509299405,1.38629436111989
"TCD_COG_1990","TCD_COG","TCD","COG","1990",6.31173480915291,7.75018416225784,0,0,7.51806418123308,14.3685945273722,14.8446824150053,8.69157901003511,7.77665372919369,0.25619140536041,0.776568788699018,1,0,1,0.144,1.6094379124341,3.13549421592915,2.19722457733622,-1,14.175760195466,14.6866340718267,0.222343231143441,0.708035793053696,2.83321334405622,1.6094379124341,1.38629436111989
"TCD_SDN_1990","TCD_SDN","TCD","SDN","1990",11.780001687629,11.134647416706,1,1,6.42971947803914,14.3685945273722,15.6020743409607,8.69157901003511,10.2210455007427,0.25619140536041,0.366724279791734,1,0,0,0.442,1.6094379124341,2.99573227355399,2.19722457733622,-1,14.175760195466,18.8526724066922,0.222343231143441,3.2198353643629,2.83321334405622,2.07944154167984,1.38629436111989
"COG_GAB_1990","COG_GAB","COG","GAB","1990",0.693147180559945,0.693147180559945,0,1,6.62007320653036,14.8446824150053,15.5992873986226,7.77665372919369,6.85404116202986,0.776568788699018,1.98609193868815,1,1,1,0.398,1.09861228866811,2.83321334405622,1.79175946922805,-1,14.6866340718267,15.247354724672,0.708035793053696,1.7127162618876,2.83321334405622,1.6094379124341,1.09861228866811
"COD_CAF_1990","COD_CAF","COD","CAF","1990",1.94591014905531,1.79175946922805,0,1,7.04141166379481,16.0508617775268,14.1806482880981,10.4605741733946,7.97722158685287,0.237440856015034,0.40212620684265,1,1,0,0.306,1.38629436111989,2.89037175789616,1.6094379124341,-1,16.0151615128199,14.0257157606632,0.236651901339002,0.359770148846035,2.83321334405622,1.79175946922805,1.38629436111989
"COD_COG_1990","COD_COG","COD","COG","1990",7.37838371299671,5.83188247728352,1,1,3.2188758248682,16.0508617775268,14.8446824150053,10.4605741733946,7.77665372919369,0.237440856015034,0.776568788699018,1,1,0,0.333,1.38629436111989,3.09104245335832,2.07944154167984,-1,16.0151615128199,14.6866340718267,0.236651901339002,0.708035793053696,3.04452243772342,2.07944154167984,1.38629436111989
"COD_UGA_1990","COD_UGA","COD","UGA","1990",7.18765716411496,7.21007962817079,0,1,7.20934025660291,16.0508617775268,15.2751483969437,10.4605741733946,9.77200206561853,0.237440856015034,0.219135529916671,0,0,0,0.246,1.38629436111989,3.09104245335832,2.07944154167984,-1,16.0151615128199,15.4787701502837,0.236651901339002,0.271552690521897,3.04452243772342,2.07944154167984,1.38629436111989
"COD_KEN_1990","COD_KEN","COD","KEN","1990",5.25749537202778,5.35894198836447,0,0,7.50328963067508,16.0508617775268,15.9640536514918,10.4605741733946,10.0625165994716,0.237440856015034,0.311886761148598,0,1,0,0.185,1.38629436111989,2.83321334405622,1.09861228866811,-1,16.0151615128199,15.9297297232234,0.236651901339002,0.311154428636923,3.04452243772342,1.6094379124341,1.38629436111989
"COD_TZA_1990","COD_TZA","COD","TZA","1990",9.67683786189263,9.67790352568256,0,1,7.51043055637801,16.0508617775268,15.264484788373,10.4605741733946,10.1458772626211,0.237440856015034,0.154436353304419,0,1,0,0.174,1.38629436111989,3.04452243772342,2.07944154167984,-1,16.0151615128199,15.3016884162216,0.236651901339002,0.164666621555234,2.83321334405622,1.94591014905531,1.38629436111989
"COD_BDI_1990","COD_BDI","COD","BDI","1990",10.1601045639079,10.9947059066505,0,1,6.361302477573,16.0508617775268,13.9395868587545,10.4605741733946,8.63174844560855,0.237440856015034,0.183986836113016,1,1,1,0.393,1.38629436111989,3.09104245335832,2.07944154167984,-1,16.0151615128199,13.9234004584296,0.236651901339002,0.185649346886629,2.83321334405622,1.94591014905531,1.38629436111989
"COD_RWA_1990","COD_RWA","COD","RWA","1990",8.40737832540903,8.43283284279816,0,1,6.72503364216684,16.0508617775268,14.7516771411203,10.4605741733946,8.88401393225192,0.237440856015034,0.302324349188651,1,1,1,0.304,1.38629436111989,3.04452243772342,2.07944154167984,-1,16.0151615128199,14.6930702178154,0.236651901339002,0.287432041196572,2.99573227355399,2.07944154167984,1.38629436111989
"COD_AGO_1990","COD_AGO","COD","AGO","1990",9.12837080910893,9.17523119486262,0,1,6.72383244082121,16.0508617775268,16.1437823332001,10.4605741733946,9.24327637766232,0.237440856015034,0.689641041230658,0,0,0,0.39,1.38629436111989,3.04452243772342,2.07944154167984,-1,16.0151615128199,16.0437013169454,0.236651901339002,0.654406352243515,3.04452243772342,2.07944154167984,1.38629436111989
"COD_MOZ_1990","COD_MOZ","COD","MOZ","1990",3.76120011569356,3.71357206670431,0,0,7.74932246466036,16.0508617775268,14.7366338215251,10.4605741733946,9.51554003654805,0.237440856015034,0.169742774587095,0,0,0,0.174,1.38629436111989,2.89037175789616,1.6094379124341,-1,16.0151615128199,14.6545334787092,0.236651901339002,0.159564569671338,2.83321334405622,1.09861228866811,1.38629436111989
"COD_ZMB_1990","COD_ZMB","COD","ZMB","1990",9.11613957657736,9.10509096125709,0,1,6.80461452006262,16.0508617775268,15.0059064201127,10.4605741733946,8.96769743738268,0.237440856015034,0.349952398177906,0,0,0,0.219,1.38629436111989,2.99573227355399,2.07944154167984,-1,16.0151615128199,15.200472569901,0.236651901339002,0.420025259439494,2.77258872223978,1.94591014905531,1.38629436111989
"COD_ZWE_1990","COD_ZWE","COD","ZWE","1990",3.38439026334577,3.40119738166216,0,0,7.4205789054108,16.0508617775268,15.9884216893285,10.4605741733946,9.25557966783951,0.237440856015034,0.609765571620894,0,0,0,0.132,1.38629436111989,2.70805020110221,1.6094379124341,-1,16.0151615128199,15.9301169653025,0.236651901339002,0.596085467716814,2.89037175789616,1.79175946922805,1.38629436111989
"COD_MWI_1990","COD_MWI","COD","MWI","1990",3.40119738166216,3.38439026334577,0,0,7.43307534889858,16.0508617775268,14.4471999369599,10.4605741733946,9.15357137642074,0.237440856015034,0.181487876045377,0,0,0,0.227,1.38629436111989,2.70805020110221,1.6094379124341,-1,16.0151615128199,14.2793720679555,0.236651901339002,0.161268147596122,2.83321334405622,1.09861228866811,1.38629436111989
"COD_NAM_1990","COD_NAM","COD","NAM","1990",1.94591014905531,12.2681550278267,0,0,7.59186171488993,16.0508617775268,14.8466852365278,10.4605741733946,7.25590690240396,0.237440856015034,1.09225881469593,0,0,0,0.279,1.38629436111989,2.83321334405622,1.6094379124341,-1,16.2389499568987,20.5559491538458,0.273836665629728,1.84656326126873,3.13549421592915,2.30258509299405,1.79175946922805
"COD_SDN_1990","COD_SDN","COD","SDN","1990",8.29429960885724,8.4448375292241,0,1,5.89164421182577,16.0508617775268,15.0533950343147,10.4605741733946,8.0784317622365,0.237440856015034,0.994732158180718,1,1,1,0.911,1.38629436111989,3.04452243772342,2.07944154167984,-1,16.0151615128199,15.709625657902,0.236651901339002,0.465619030927911,3.04452243772342,2.07944154167984,1.38629436111989
"COD_SSD_1990","COD_SSD","COD","SSD","1990",1.09861228866811,12.2060776455177,0,0,6.61472560020376,15.9247961864309,19.0984788350263,9.3323077964098,9.20717326197377,0.402794879552285,3.09657258848006,0,0,0,0.061,1.38629436111989,2.56494935746154,1.6094379124341,-1,19.3750704177835,20.0769422758614,0.737642420446497,0.324977857195478,2.89037175789616,2.39789527279837,1.79175946922805
"UGA_COD_1990","UGA_COD","UGA","COD","1990",9.22029070282935,8.29429960885724,0,1,7.20934025660291,15.2751483969437,16.0508617775268,9.77200206561853,10.4605741733946,0.219135529916671,0.237440856015034,0,0,0,0.246,1.6094379124341,3.17805383034795,2.07944154167984,-1,15.4787701502837,16.0151615128199,0.271552690521897,0.236651901339002,3.09104245335832,2.07944154167984,1.6094379124341
"UGA_KEN_1990","UGA_KEN","UGA","KEN","1990",8.70781355102489,8.7340771925593,0,1,6.1779441140506,15.2751483969437,15.9640536514918,9.77200206561853,10.0625165994716,0.219135529916671,0.311886761148598,1,1,1,0.139,1.6094379124341,3.13549421592915,2.07944154167984,-1,15.4787701502837,15.9297297232234,0.271552690521897,0.311154428636923,3.13549421592915,2.07944154167984,1.6094379124341
"UGA_BDI_1990","UGA_BDI","UGA","BDI","1990",5.70711026474888,5.92958914338989,0,0,6.30078579466324,15.2751483969437,13.9395868587545,9.77200206561853,8.63174844560855,0.219135529916671,0.183986836113016,0,0,0,0.39,1.6094379124341,3.13549421592915,2.07944154167984,-1,15.4787701502837,13.9234004584296,0.271552690521897,0.185649346886629,3.13549421592915,2.07944154167984,1.6094379124341
"UGA_RWA_1990","UGA_RWA","UGA","RWA","1990",3.36729582998647,3.29583686600433,0,1,5.93224518744801,15.2751483969437,14.7516771411203,9.77200206561853,8.88401393225192,0.219135529916671,0.302324349188651,1,1,0,0.284,1.6094379124341,2.99573227355399,1.6094379124341,-1,15.4787701502837,14.6930702178154,0.271552690521897,0.287432041196572,3.09104245335832,2.07944154167984,1.6094379124341
"UGA_SDN_1990","UGA_SDN","UGA","SDN","1990",10.5966597327836,9.12161844191538,0,0,7.51969240411654,15.2751483969437,21.0346930763378,9.77200206561853,13.9631511344069,0.219135529916671,0.355574338494699,0,0,1,0.005,1.6094379124341,2.70805020110221,2.07944154167984,0.666666666666667,15.4787701502837,20.9254692716282,0.271552690521897,0.324977857195478,3.09104245335832,2.07944154167984,1.6094379124341
"KEN_ETH_1990","KEN_ETH","KEN","ETH","1990",2.30258509299405,2.484906649788,0,1,6.00141487796115,15.9640536514918,17.3556163247818,10.0625165994716,8.50714285556274,0.311886761148598,1.78339121955754,0,0,0,0.138,1.38629436111989,2.83321334405622,1.94591014905531,-1,15.9297297232234,15.9988573205741,0.311154428636923,1.48478130783454,2.89037175789616,1.79175946922805,1.09861228866811
"BDI_COD_1990","BDI_COD","BDI","COD","1990",9.49506808460153,9.49544412341316,1,1,6.361302477573,13.9395868587545,16.0508617775268,8.63174844560855,10.4605741733946,0.183986836113016,0.237440856015034,1,1,1,0.393,1.09861228866811,2.83321334405622,1.6094379124341,-1,13.9234004584296,16.0151615128199,0.185649346886629,0.236651901339002,3.04452243772342,2.30258509299405,1.09861228866811
"BDI_UGA_1990","BDI_UGA","BDI","UGA","1990",1.38629436111989,1.09861228866811,0,0,6.30078579466324,13.9395868587545,15.2751483969437,8.63174844560855,9.77200206561853,0.183986836113016,0.219135529916671,0,0,0,0.39,1.09861228866811,2.89037175789616,1.6094379124341,-1,13.9234004584296,15.4787701502837,0.185649346886629,0.271552690521897,2.89037175789616,1.09861228866811,1.09861228866811
"BDI_KEN_1990","BDI_KEN","BDI","KEN","1990",3.93182563272433,3.93182563272433,0,0,6.78332520060396,13.9395868587545,15.9640536514918,8.63174844560855,10.0625165994716,0.183986836113016,0.311886761148598,0,0,0,0.217,1.09861228866811,3.13549421592915,2.30258509299405,-1,13.9234004584296,15.9297297232234,0.185649346886629,0.311154428636923,3.13549421592915,2.30258509299405,1.09861228866811
"BDI_TZA_1990","BDI_TZA","BDI","TZA","1990",11.9491783932307,11.9492688927233,0,1,6.85540879860993,13.9395868587545,15.264484788373,8.63174844560855,10.1458772626211,0.183986836113016,0.154436353304419,0,0,0,0.229,1.09861228866811,2.83321334405622,1.6094379124341,-1,13.9234004584296,15.3016884162216,0.185649346886629,0.164666621555234,2.83321334405622,1.09861228866811,1.09861228866811
"BDI_RWA_1990","BDI_RWA","BDI","RWA","1990",10.0684933871204,10.0558222988394,1,1,5.17614973257383,13.9395868587545,14.7516771411203,8.63174844560855,8.88401393225192,0.183986836113016,0.302324349188651,1,1,1,0.442,1.09861228866811,3.04452243772342,2.30258509299405,-1,13.9234004584296,14.6930702178154,0.185649346886629,0.287432041196572,3.13549421592915,2.30258509299405,1.09861228866811
"BDI_ZMB_1990","BDI_ZMB","BDI","ZMB","1990",5.51745289646471,5.48686947309263,0,0,7.08086789669078,13.9395868587545,15.0059064201127,8.63174844560855,8.96769743738268,0.183986836113016,0.349952398177906,0,0,0,0.221,1.09861228866811,3.17805383034795,2.30258509299405,-1,13.9234004584296,15.200472569901,0.185649346886629,0.420025259439494,3.04452243772342,2.30258509299405,1.09861228866811
"BDI_MWI_1990","BDI_MWI","BDI","MWI","1990",2.39789527279837,2.39789527279837,0,0,7.24208235925696,13.9395868587545,14.4471999369599,8.63174844560855,9.15357137642074,0.183986836113016,0.181487876045377,0,0,0,0.233,1.09861228866811,3.04452243772342,2.30258509299405,-1,13.9234004584296,14.2793720679555,0.185649346886629,0.161268147596122,3.04452243772342,2.30258509299405,1.09861228866811
"RWA_COD_1990","RWA_COD","RWA","COD","1990",9.4412139693523,9.39241189751493,1,1,6.72503364216684,14.7516771411203,16.0508617775268,8.88401393225192,10.4605741733946,0.302324349188651,0.237440856015034,1,1,1,0.304,1.79175946922805,3.2188758248682,2.39789527279837,-1,14.6930702178154,16.0151615128199,0.287432041196572,0.236651901339002,3.13549421592915,1.6094379124341,1.09861228866811
"RWA_UGA_1990","RWA_UGA","RWA","UGA","1990",11.316387329817,11.2326029113688,0,1,5.93224518744801,14.7516771411203,15.2751483969437,8.88401393225192,9.77200206561853,0.302324349188651,0.219135529916671,1,1,0,0.284,1.79175946922805,3.13549421592915,2.30258509299405,-1,14.6930702178154,15.4787701502837,0.287432041196572,0.271552690521897,2.83321334405622,2.07944154167984,1.09861228866811
"RWA_KEN_1990","RWA_KEN","RWA","KEN","1990",7.58528107863913,7.61134771740362,0,0,6.64768837356333,14.7516771411203,15.9640536514918,8.88401393225192,10.0625165994716,0.302324349188651,0.311886761148598,1,1,0,0.174,1.79175946922805,3.25809653802148,2.39789527279837,-1,14.6930702178154,15.9297297232234,0.287432041196572,0.311154428636923,3.13549421592915,1.6094379124341,1.09861228866811
"RWA_TZA_1990","RWA_TZA","RWA","TZA","1990",10.0122522673275,10.0119382885409,0,1,6.80793494369993,14.7516771411203,15.264484788373,8.88401393225192,10.1458772626211,0.302324349188651,0.154436353304419,1,0,0,0.198,1.79175946922805,3.17805383034795,2.39789527279837,-1,14.6930702178154,15.3016884162216,0.287432041196572,0.164666621555234,3.13549421592915,1.38629436111989,1.09861228866811
"RWA_BDI_1990","RWA_BDI","RWA","BDI","1990",12.3975232389118,12.2428239660878,1,1,5.17614973257383,14.7516771411203,13.9395868587545,8.88401393225192,8.63174844560855,0.302324349188651,0.183986836113016,1,1,1,0.442,1.79175946922805,3.13549421592915,2.30258509299405,-1,14.6930702178154,13.9234004584296,0.287432041196572,0.185649346886629,2.99573227355399,1.6094379124341,1.09861228866811
"RWA_ZMB_1990","RWA_ZMB","RWA","ZMB","1990",7.44658509915773,7.35564110297425,0,0,7.21376830811864,14.7516771411203,15.0059064201127,8.88401393225192,8.96769743738268,0.302324349188651,0.349952398177906,1,1,0,0.183,1.79175946922805,3.13549421592915,2.30258509299405,-1,14.6930702178154,15.200472569901,0.287432041196572,0.420025259439494,3.13549421592915,1.6094379124341,1.09861228866811
"RWA_MWI_1990","RWA_MWI","RWA","MWI","1990",1.6094379124341,1.79175946922805,0,0,7.32580750259577,14.7516771411203,14.4471999369599,8.88401393225192,9.15357137642074,0.302324349188651,0.181487876045377,1,1,0,0.204,1.79175946922805,3.2188758248682,2.39789527279837,-1,14.6930702178154,14.2793720679555,0.287432041196572,0.161268147596122,2.83321334405622,1.94591014905531,1.09861228866811
"SOM_UGA_1990","SOM_UGA","SOM","UGA","1990",5.34948565312244,5.32056797548286,0,0,7.27309259599952,13.7289120673617,15.2751483969437,8.75188816738621,9.77200206561853,0.135404637006203,0.219135529916671,1,0,1,0.066,1.79175946922805,3.13549421592915,2.30258509299405,-1,13.9038821394562,15.4787701502837,0.160416721405905,0.271552690521897,3.13549421592915,2.30258509299405,1.79175946922805
"SOM_KEN_1990","SOM_KEN","SOM","KEN","1990",5.80211837537706,5.77144112313002,1,1,6.94505106372583,13.7289120673617,15.9640536514918,8.75188816738621,10.0625165994716,0.135404637006203,0.311886761148598,1,0,1,0.06,1.79175946922805,3.13549421592915,2.30258509299405,-1,13.9038821394562,15.9297297232234,0.160416721405905,0.311154428636923,3.17805383034795,2.30258509299405,1.79175946922805
"SOM_TZA_1990","SOM_TZA","SOM","TZA","1990",6.90675477864855,6.90475076996184,0,0,7.16317239084664,13.7289120673617,15.264484788373,8.75188816738621,10.1458772626211,0.135404637006203,0.154436353304419,1,0,1,0.324,1.79175946922805,3.17805383034795,2.30258509299405,-1,13.9038821394562,15.3016884162216,0.160416721405905,0.164666621555234,3.2188758248682,2.39789527279837,1.79175946922805
"SOM_DJI_1990","SOM_DJI","SOM","DJI","1990",11.2408673667514,10.3076518149112,1,1,6.46302945692067,13.7289120673617,13.0221652823821,8.75188816738621,6.3816874135363,0.135404637006203,0.569283193337559,1,1,0,0.904,1.79175946922805,3.13549421592915,2.30258509299405,-1,13.9038821394562,12.9220108659829,0.160416721405905,0.548699276194072,3.09104245335832,2.07944154167984,1.79175946922805
"SOM_ETH_1990","SOM_ETH","SOM","ETH","1990",12.8635952391172,12.6909925962454,1,1,7.57660976697304,13.7289120673617,19.8763636465675,8.75188816738621,13.9559514254698,0.135404637006203,0.27002713721306,0,0,0,0,1.79175946922805,3.17805383034795,2.30258509299405,-1,13.9038821394562,15.0013730073331,0.160416721405905,0.559044196036465,3.13549421592915,2.30258509299405,1.79175946922805
"SOM_ERI_1990","SOM_ERI","SOM","ERI","1990",1.79175946922805,10.3826057674577,0,1,7.31121838441963,16.8164742043945,17.679494827558,9.04611999583865,9.09921247914785,1.2683550632552,1.77647661236354,1,0,0,0.859,1.09861228866811,2.30258509299405,1.79175946922805,-1,12.998614905864,19.9471835252396,0.425267735404344,1.37295579668071,2.70805020110221,1.6094379124341,1.09861228866811
"SOM_SAU_1990","SOM_SAU","SOM","SAU","1990",1.38629436111989,1.6094379124341,0,0,7.69256964806791,13.7289120673617,18.5757862484066,8.75188816738621,9.69320333938178,0.135404637006203,2.10486559401999,1,0,0,0.986,1.79175946922805,3.04452243772342,2.19722457733622,1,13.9038821394562,18.3730067947312,0.160416721405905,1.95812100644328,2.99573227355399,2.19722457733622,1.79175946922805
"SOM_YEM_1990","SOM_YEM","SOM","YEM","1990",7.47929963778283,12.6292204884906,0,0,6.91075078796194,13.7289120673617,15.5466797845349,8.75188816738621,9.37511292515541,0.135404637006203,0.391366183728663,1,0,1,0.993,1.79175946922805,3.2188758248682,2.39789527279837,-1,15.7036201860309,16.3133647882364,0.227135572583747,0.412109650826833,3.2188758248682,2.39789527279837,1.79175946922805
"DJI_ETH_1990","DJI_ETH","DJI","ETH","1990",3.91202300542815,3.89182029811063,1,1,6.84694313958538,13.0221652823821,14.796321209803,6.3816874135363,9.16715423089576,0.569283193337559,0.79253992443798,0,1,0,0.396,1.09861228866811,2.77258872223978,1.79175946922805,-1,12.9220108659829,15.0324368678095,0.548699276194072,0.19638881400539,2.83321334405622,1.79175946922805,1.09861228866811
"ETH_UGA_1990","ETH_UGA","ETH","UGA","1990",3.04452243772342,3.09104245335832,0,1,5.18178355029209,13.5541470925303,15.2751483969437,8.16027250299909,9.77200206561853,0.38458189719174,0.219135529916671,1,1,0,0.908,1.6094379124341,2.83321334405622,2.19722457733622,-1,16.1344958762516,15.4787701502837,0.129272335704139,0.271552690521897,2.77258872223978,2.39789527279837,1.6094379124341
"ETH_KEN_1990","ETH_KEN","ETH","KEN","1990",8.49964003216865,8.00469951054955,0,1,7.03085747611612,17.3789937259618,15.9640536514918,11.6730908089572,10.0625165994716,0.207014169384326,0.311886761148598,1,1,0,0.139,1.6094379124341,3.04452243772342,2.19722457733622,-1,16.6975884311559,15.9297297232234,0.739076112448345,0.311154428636923,2.70805020110221,2.07944154167984,1.6094379124341
"ETH_SOM_1990","ETH_SOM","ETH","SOM","1990",13.038983942376,13.5536664581877,0,0,6.78897174299217,16.7965158336742,13.7289120673617,11.295288027153,8.75188816738621,0.28292075535007,0.135404637006203,0,0,0,0.242,1.6094379124341,3.09104245335832,2.07944154167984,-1,17.6123040411638,13.9038821394562,0.341459778132252,0.160416721405905,3.2188758248682,2.07944154167984,1.6094379124341
"ETH_DJI_1990","ETH_DJI","ETH","DJI","1990",7.26332961747684,7.27931883541462,0,0,5.82304589548302,16.6431795311864,13.0221652823821,7.65356985941412,6.3816874135363,1.55096098267512,0.569283193337559,0,0,0,0.057,1.6094379124341,2.39789527279837,1.94591014905531,-1,13.8068621076967,12.9220108659829,0.187309098304994,0.548699276194072,3.09104245335832,2.07944154167984,1.6094379124341
"ETH_SDN_1990","ETH_SDN","ETH","SDN","1990",13.6605372065022,13.4377972807019,0,1,6.84694313958538,16.2134191870371,13.344186082385,9.435967077709,7.97722158685287,0.724161234089115,0.287432041196572,1,0,1,0.142,1.6094379124341,2.89037175789616,1.94591014905531,-1,13.7261342252155,16.6505397605862,0.454889991435687,1.01956908132766,2.77258872223978,1.6094379124341,1.6094379124341
"ETH_SSD_1990","ETH_SSD","ETH","SSD","1990",6.55890677129287,1.6094379124341,0,0,6.78671695060508,16.3390301445803,14.6930702178154,9.57621446371062,8.74677040228767,0.498348102254878,0.200488860749404,0,0,0,0.149,1.09861228866811,2.99573227355399,2.07944154167984,-1,16.1302238896357,14.985028646061,0.130150684465045,0.156148682489931,2.83321334405622,1.94591014905531,1.6094379124341
"ETH_EGY_1990","ETH_EGY","ETH","EGY","1990",6.40687998606931,6.42162226780652,0,1,6.72982407048948,17.2948223373664,17.5797390637312,10.7217433377982,10.9391176727657,0.199670195128568,0.568717102181768,0,0,0,0.39,1.6094379124341,3.17805383034795,2.07944154167984,1,18.8182088980342,17.4955622976094,1.53385192547751,0.541160823562064,2.77258872223978,1.38629436111989,1.6094379124341
"ETH_SAU_1990","ETH_SAU","ETH","SAU","1990",0.693147180559945,0.693147180559945,0,0,7.13409372119287,13.1103022778855,18.5757862484066,8.74357054834027,9.69320333938178,0.175632568643158,2.10486559401999,0,0,0,0.012,1.6094379124341,2.83321334405622,2.39789527279837,-0.4,17.3026072453161,18.3730067947312,0.394741144745189,1.95812100644328,3.17805383034795,2.19722457733622,1.6094379124341
"ETH_YEM_1990","ETH_YEM","ETH","YEM","1990",7.02019070831193,6.62007320653036,0,1,7.06561336359772,16.7537072723562,15.5466797845349,9.65452998040081,9.37511292515541,0.60431596685333,0.391366183728663,0,0,1,0.905,1.6094379124341,2.70805020110221,1.79175946922805,-1,15.9893945257864,15.703054466639,0.116003675756306,0.661656513468574,3.04452243772342,2.19722457733622,1.79175946922805
"ERI_ETH_1990","ERI_ETH","ERI","ETH","1990",11.5129654641703,6.32256523992728,1,1,7.54486106865846,14.0320330511694,22.9468370366058,9.04404231054633,14.1064667316921,0.6270073780554,1.86361490632848,0,0,0,0,1.09861228866811,2.484906649788,1.6094379124341,-1,16.249242517559,16.3672170083941,0.246078522596706,1.36609165380237,3.17805383034795,2.39789527279837,1.79175946922805
"ERI_SDN_1990","ERI_SDN","ERI","SDN","1990",5.50533153593236,2.19722457733622,0,0,6.78671695060508,13.7521805223139,17.6999694476803,8.54108450744449,11.1646761540556,0.595534351692945,0.725130226412996,1,1,0,0.17,1.6094379124341,2.77258872223978,2.07944154167984,-1,15.9333982946664,16.1589555837029,0.816249377693929,0.133656384812674,2.77258872223978,1.79175946922805,1.09861228866811
"ERI_EGY_1990","ERI_EGY","ERI","EGY","1990",6.93342302573071,5.78382518232974,1,1,4.86753445045558,16.4192037320418,14.5869015010658,11.1511733827211,8.14627355762107,0.295650242100958,0.708035793053696,1,1,0,0.333,1.6094379124341,2.89037175789616,1.94591014905531,-1,19.7159788108432,16.4363103408542,2.03051386805641,1.58165553142165,2.39789527279837,2.07944154167984,1.38629436111989
"ERI_YEM_1990","ERI_YEM","ERI","YEM","1990",0,10.626581809464,0,1,7.03085747611612,15.651180767263,14.7118792451723,10.0651300555844,8.98782887087615,0.157003748809665,0.475612868010246,1,1,0,0.303,1.6094379124341,3.17805383034795,1.38629436111989,-1,14.1901257238416,14.3450362579109,0.123102197133983,0.391366183728663,3.2188758248682,2.39789527279837,1.79175946922805
"AGO_COG_1990","AGO_COG","AGO","COG","1990",9.13502397766673,9.14061508948462,1,1,6.33150184989369,16.1437823332001,14.8446824150053,9.24327637766232,7.77665372919369,0.689641041230658,0.776568788699018,0,1,0,0.42,1.6094379124341,2.94443897916644,2.39789527279837,-1,16.0437013169454,14.6866340718267,0.654406352243515,0.708035793053696,2.94443897916644,2.39789527279837,1.6094379124341
"AGO_COD_1990","AGO_COD","AGO","COD","1990",12.6386437119285,12.6446275314703,1,1,6.72383244082121,16.1437823332001,16.0508617775268,9.24327637766232,10.4605741733946,0.689641041230658,0.237440856015034,0,0,0,0.39,1.6094379124341,3.04452243772342,2.19722457733622,-1,16.0437013169454,16.0151615128199,0.654406352243515,0.236651901339002,3.04452243772342,2.19722457733622,1.6094379124341
"AGO_ZMB_1990","AGO_ZMB","AGO","ZMB","1990",11.5037232542054,11.4941604991172,0,1,7.40853056689463,16.1437823332001,15.0059064201127,9.24327637766232,8.96769743738268,0.689641041230658,0.349952398177906,0,0,0,0.243,1.6094379124341,2.94443897916644,2.39789527279837,-1,16.0437013169454,15.200472569901,0.654406352243515,0.420025259439494,2.94443897916644,2.39789527279837,1.6094379124341
"AGO_ZAF_1990","AGO_ZAF","AGO","ZAF","1990",6.3578422665081,6.29434306644105,0,0,7.82484569102686,16.1437823332001,18.5341338464478,9.24327637766232,10.4688297986819,0.689641041230658,1.43078960100644,0,0,0,0.149,1.6094379124341,3.2188758248682,2.19722457733622,-1,16.0437013169454,18.6430905511342,0.654406352243515,1.53082751185219,3.09104245335832,2.19722457733622,1.6094379124341
"AGO_NAM_1990","AGO_NAM","AGO","NAM","1990",4.17438726989564,11.7879781210219,0,1,7.22693601849329,16.1437823332001,14.8466852365278,9.24327637766232,7.25590690240396,0.689641041230658,1.09225881469593,0,0,0,0.258,1.6094379124341,3.04452243772342,2.19722457733622,-1,18.4723118575246,17.4163208976269,0.772420361454453,0.579418415231602,2.89037175789616,2.19722457733622,1.6094379124341
"MOZ_TZA_1990","MOZ_TZA","MOZ","TZA","1990",11.1844213979982,11.1843797304634,0,1,7.4205789054108,14.7366338215251,15.264484788373,9.51554003654805,10.1458772626211,0.169742774587095,0.154436353304419,0,0,0,0.138,1.38629436111989,2.94443897916644,2.07944154167984,-1,14.6545334787092,15.3016884162216,0.159564569671338,0.164666621555234,2.99573227355399,2.07944154167984,1.38629436111989
"MOZ_ZMB_1990","MOZ_ZMB","MOZ","ZMB","1990",10.0595506881677,10.0033781353509,0,1,7.02908756414966,14.7366338215251,15.0059064201127,9.51554003654805,8.96769743738268,0.169742774587095,0.349952398177906,0,0,0,0.104,1.38629436111989,2.99573227355399,2.07944154167984,-1,14.6545334787092,15.200472569901,0.159564569671338,0.420025259439494,2.94443897916644,2.07944154167984,1.38629436111989
"MOZ_ZWE_1990","MOZ_ZWE","MOZ","ZWE","1990",12.1578850497799,12.072546967175,0,1,6.53233429222235,14.7366338215251,15.9884216893285,9.51554003654805,9.25557966783951,0.169742774587095,0.609765571620894,0,0,0,0.061,1.38629436111989,2.94443897916644,2.07944154167984,-1,14.6545334787092,15.9301169653025,0.159564569671338,0.596085467716814,2.94443897916644,2.07944154167984,1.38629436111989
